Distributor,Region,City,Retailer,Store Code,Address,Latitude,Longitude,Phone,Blue Band Margarine,Lipton Yellow Label Tea,Royco Bouillon Cubes,Knorr Bouillon Cubes,OMO Detergent,Sunlight Washing Powder,Sunlight Dishwashing Liquid,Close-Up Toothpaste,Pepsodent Toothpaste,Lux Soap,Lifebuoy Soap,Rexona,Pears,Vaseline,Axe Body Spray
NECESSITY GLOBAL RESOURCES LTD,South South,Uyo,Family Stores,RET-SOU-6784,"126 Palm Street, Uyo",5.057145,7.925541,2347886316459,245,39,21,35,177,157,167,200,132,177,196,93,40,248,92
NECESSITY GLOBAL RESOURCES LTD,South South,Calabar,Unity Supermarket,RET-SOU-8603,"65 Kings Street, Calabar",4.955149,8.319545,2347943400533,225,19,88,19,63,85,113,216,154,30,124,43,87,42,166
NECESSITY GLOBAL RESOURCES LTD,South South,Uyo,City Hub,RET-SOU-9496,"14 Market Street, Uyo",5.048512,7.905456,2347917796282,103,114,27,153,169,149,50,240,104,203,86,250,25,240,120
NECESSITY GLOBAL RESOURCES LTD,South South,Calabar,Value Stores,RET-SOU-8550,"83 Kings Street, Calabar",4.950453,8.337362,2348096092210,247,118,115,120,106,224,134,124,96,90,98,249,211,29,55
NECESSITY GLOBAL RESOURCES LTD,South South,Calabar,Value Corner,RET-SOU-9529,"80 Broad Street, Calabar",4.960223,8.332504,2347511327991,107,23,18,109,210,182,12,226,54,113,79,238,173,41,152
NECESSITY GLOBAL RESOURCES LTD,South South,Port Harcourt,Mega Outlet,RET-SOU-2396,"46 Palm Street, Port Harcourt",4.821949,7.040851,2348975200720,238,244,105,240,17,152,156,137,62,58,33,227,116,204,114
NECESSITY GLOBAL RESOURCES LTD,South South,Uyo,Prime Bazaar,RET-SOU-8708,"119 Kings Street, Uyo",5.043366,7.901036,2348404015881,33,108,175,21,206,237,64,168,126,181,130,93,79,228,123
NECESSITY GLOBAL RESOURCES LTD,South South,Benin,Unity Bazaar,RET-SOU-4082,"17 Palm Street, Benin",6.320309,5.586791,2348318097758,52,37,68,179,193,155,59,190,178,65,104,206,220,117,135
NECESSITY GLOBAL RESOURCES LTD,South South,Warri,Best Retail,RET-SOU-6843,"137 Broad Street, Warri",5.515529,5.766577,2348443971593,156,56,244,246,43,200,24,228,32,240,163,177,140,53,189
NECESSITY GLOBAL RESOURCES LTD,South South,Calabar,Unity Stores,RET-SOU-9228,"130 Kings Street, Calabar",4.961658,8.308554,2348555141098,228,202,146,204,70,32,42,60,46,187,230,125,147,98,48
NECESSITY GLOBAL RESOURCES LTD,South South,Port Harcourt,Choice Hub,RET-SOU-4867,"50 Kings Street, Port Harcourt",4.798218,7.060517,2347569531344,229,151,16,17,222,15,101,247,159,179,129,242,218,46,207
NECESSITY GLOBAL RESOURCES LTD,South South,Uyo,Elite Retail,RET-SOU-1490,"148 Kings Street, Uyo",5.039784,7.930947,2347366927216,44,96,226,191,32,104,232,184,33,61,234,227,246,249,235
NECESSITY GLOBAL RESOURCES LTD,South South,Benin,Market Center,RET-SOU-8845,"5 Market Street, Benin",6.340714,5.604765,2347724479071,195,237,27,77,70,223,63,156,193,66,179,121,170,148,205
NECESSITY GLOBAL RESOURCES LTD,South South,Calabar,Express Bazaar,RET-SOU-8283,"137 Unity Street, Calabar",4.959737,8.344732,2347017790457,197,174,29,131,52,89,196,137,86,173,169,159,92,30,20
NECESSITY GLOBAL RESOURCES LTD,South South,Port Harcourt,Fresh Supermarket,RET-SOU-1474,"122 Unity Street, Port Harcourt",4.814452,7.036292,2348613131252,203,200,51,111,13,96,37,246,236,183,215,240,194,69,160
NECESSITY GLOBAL RESOURCES LTD,South South,Port Harcourt,Mega Corner,RET-SOU-8556,"147 Broad Street, Port Harcourt",4.835263,7.0476,2348783746282,242,188,106,80,249,22,36,100,124,102,89,137,26,12,95
NECESSITY GLOBAL RESOURCES LTD,South South,Warri,Royal Center,RET-SOU-2187,"129 Market Street, Warri",5.507819,5.735726,2348840752003,49,207,228,135,11,135,160,104,54,164,110,222,180,131,133
NECESSITY GLOBAL RESOURCES LTD,South South,Calabar,Super Bazaar,RET-SOU-5590,"10 Broad Street, Calabar",4.9684,8.321934,2348108578631,77,250,119,37,104,176,149,138,46,80,78,48,142,215,183
NECESSITY GLOBAL RESOURCES LTD,South South,Calabar,Super Corner,RET-SOU-3152,"53 Allen Street, Calabar",4.96498,8.30976,2348801656373,66,215,37,89,65,156,92,59,122,30,88,152,195,145,85
NECESSITY GLOBAL RESOURCES LTD,South South,Benin,Elite Mart,RET-SOU-9666,"35 Commercial Street, Benin",6.345413,5.595788,2347586354559,107,17,185,178,161,89,40,126,165,42,15,42,147,223,229
NECESSITY GLOBAL RESOURCES LTD,South South,Port Harcourt,Family Hub,RET-SOU-6354,"30 Kings Street, Port Harcourt",4.809464,7.062441,2348734250922,111,131,140,204,223,54,144,239,82,220,246,17,229,91,80
NECESSITY GLOBAL RESOURCES LTD,South South,Benin,Prime Retail,RET-SOU-9512,"39 Kings Street, Benin",6.321134,5.609527,2347163402185,176,55,242,40,75,206,235,145,170,160,207,15,86,140,37
NECESSITY GLOBAL RESOURCES LTD,South South,Uyo,Express Outlet,RET-SOU-8980,"84 Broad Street, Uyo",5.025281,7.895662,2347845981806,47,22,67,221,181,50,207,226,226,18,181,146,137,37,59
NECESSITY GLOBAL RESOURCES LTD,South South,Benin,Family Bazaar,RET-SOU-5113,"21 Market Street, Benin",6.325256,5.612856,2348566825956,173,125,121,78,109,108,39,148,222,172,124,202,222,230,215
NECESSITY GLOBAL RESOURCES LTD,South South,Benin,Express Retail,RET-SOU-6178,"82 Kings Street, Benin",6.331006,5.608531,2348614317919,197,168,86,93,138,92,78,192,226,74,111,242,213,31,214
NECESSITY GLOBAL RESOURCES LTD,South South,Port Harcourt,Urban Corner,RET-SOU-5585,"147 Market Street, Port Harcourt",4.824169,7.039674,2347458082759,90,87,246,247,21,86,99,155,225,190,143,110,66,166,161
KAIMA INTEGRATED NETWORK VENTURES LTD,Lagos,Lekki,Mega Supermarket,RET-LAG-4327,"22 Commercial Street, Lekki",6.488439,3.59707,2347090563624,193,176,243,202,178,230,212,117,86,101,245,201,194,126,237
KAIMA INTEGRATED NETWORK VENTURES LTD,Lagos,Lekki,Express Shop,RET-LAG-6273,"106 Kings Street, Lekki",6.464401,3.59234,2347339316057,106,101,169,192,52,250,237,68,236,134,219,76,15,180,188
KAIMA INTEGRATED NETWORK VENTURES LTD,Lagos,Ikeja,Market Center,RET-LAG-8587,"23 Kings Street, Ikeja",6.61235,3.371071,2347571949159,79,233,49,58,67,165,207,36,243,86,27,16,100,10,173
KAIMA INTEGRATED NETWORK VENTURES LTD,Lagos,Ogba,Daily Corner,RET-LAG-3671,"18 Commercial Street, Ogba",6.631022,3.33074,2348084433014,173,134,82,175,240,126,103,136,132,187,160,152,63,131,146
KAIMA INTEGRATED NETWORK VENTURES LTD,Lagos,Alimosho,Express Outlet,RET-LAG-1296,"20 Allen Street, Alimosho",6.604333,3.298418,2347315736739,94,210,87,217,169,212,47,217,119,175,222,146,163,135,224
KAIMA INTEGRATED NETWORK VENTURES LTD,Lagos,Ajah,Royal Stores,RET-LAG-4127,"71 Unity Street, Ajah",6.457429,3.528684,2347321021267,125,192,241,43,167,230,185,95,99,93,241,124,192,105,179
KAIMA INTEGRATED NETWORK VENTURES LTD,Lagos,Alimosho,Daily Hub,RET-LAG-4936,"147 Palm Street, Alimosho",6.604823,3.286952,2348270923108,107,245,217,162,206,172,235,228,227,204,137,105,79,185,151
KAIMA INTEGRATED NETWORK VENTURES LTD,Lagos,Lekki,Smart Bazaar,RET-LAG-1494,"50 Commercial Street, Lekki",6.482478,3.584259,2347851110048,68,162,28,37,208,227,137,22,33,72,75,55,250,218,91
KAIMA INTEGRATED NETWORK VENTURES LTD,Lagos,Alimosho,Value Bazaar,RET-LAG-8889,"134 Kings Street, Alimosho",6.625756,3.275931,2347049003589,75,91,194,60,56,120,19,200,241,199,146,157,199,89,239
KAIMA INTEGRATED NETWORK VENTURES LTD,Lagos,Ajah,Prime Hub,RET-LAG-7472,"3 Palm Street, Ajah",6.450646,3.534163,2347671465011,226,250,141,112,120,35,108,192,244,89,74,88,246,181,173
KAIMA INTEGRATED NETWORK VENTURES LTD,Lagos,Yaba,City Retail,RET-LAG-1059,"26 Allen Street, Yaba",6.506895,3.368569,2348940738134,178,13,119,195,144,140,36,203,42,14,166,105,34,208,141
KAIMA INTEGRATED NETWORK VENTURES LTD,Lagos,Yaba,Super Bazaar,RET-LAG-6024,"40 Market Street, Yaba",6.511768,3.375403,2348160261941,118,204,54,117,180,143,105,32,145,225,245,208,193,185,22
KAIMA INTEGRATED NETWORK VENTURES LTD,Lagos,Ajah,Choice Center,RET-LAG-5483,"17 Allen Street, Ajah",6.464851,3.534218,2347544419024,215,214,39,86,191,180,81,246,104,158,210,158,105,58,227
KAIMA INTEGRATED NETWORK VENTURES LTD,Lagos,Ajah,Fresh Shop,RET-LAG-3704,"82 Palm Street, Ajah",6.45077,3.55592,2348988222327,92,204,232,64,89,49,68,235,34,168,94,241,88,151,185
KAIMA INTEGRATED NETWORK VENTURES LTD,Lagos,Maryland,Urban Retail,RET-LAG-9910,"52 Broad Street, Maryland",6.579462,3.355854,2348520201299,58,95,154,169,46,186,93,172,39,151,16,200,111,223,177
KAIMA INTEGRATED NETWORK VENTURES LTD,Lagos,Yaba,Choice Shop,RET-LAG-2889,"81 Commercial Street, Yaba",6.508253,3.370956,2348889745267,182,210,53,130,215,243,22,10,42,203,117,133,126,227,206
KAIMA INTEGRATED NETWORK VENTURES LTD,Lagos,Festac,Elite Outlet,RET-LAG-8053,"39 Market Street, Festac",6.452261,3.290101,2348575952118,97,203,96,70,42,94,172,245,141,215,11,63,98,215,250
KAIMA INTEGRATED NETWORK VENTURES LTD,Lagos,Alimosho,Choice Supermarket,RET-LAG-7500,"147 Broad Street, Alimosho",6.601596,3.299051,2348553035044,236,95,10,150,225,54,238,92,133,226,127,38,168,95,167
KAIMA INTEGRATED NETWORK VENTURES LTD,Lagos,Lekki,Smart Corner,RET-LAG-7304,"56 Allen Street, Lekki",6.48693,3.602894,2347418883530,100,50,40,131,73,61,66,165,27,180,210,28,27,193,204
KAIMA INTEGRATED NETWORK VENTURES LTD,Lagos,Surulere,Smart Retail,RET-LAG-2468,"2 Allen Street, Surulere",6.481113,3.361493,2348590542177,168,212,205,110,140,208,135,77,115,231,118,61,141,133,182
KAIMA INTEGRATED NETWORK VENTURES LTD,Lagos,Lekki,Family Corner,RET-LAG-1795,"37 Broad Street, Lekki",6.48354,3.587216,2348604124297,82,213,166,128,213,56,245,102,68,214,173,197,216,39,136
KAIMA INTEGRATED NETWORK VENTURES LTD,Lagos,Alimosho,Smart Center,RET-LAG-8181,"14 Unity Street, Alimosho",6.613322,3.309173,2347897077479,12,21,247,43,104,120,78,233,22,67,42,243,47,62,66
KAIMA INTEGRATED NETWORK VENTURES LTD,Lagos,Yaba,Market Center,RET-LAG-8437,"7 Market Street, Yaba",6.503128,3.388658,2347018700878,166,177,96,160,51,144,28,247,87,204,215,235,103,27,58
KAIMA INTEGRATED NETWORK VENTURES LTD,Lagos,Lekki,Market Mart,RET-LAG-8628,"3 Unity Street, Lekki",6.477892,3.592141,2349008915918,29,57,186,111,99,105,94,92,202,64,118,74,13,178,209
KAIMA INTEGRATED NETWORK VENTURES LTD,Lagos,Surulere,Elite Mart,RET-LAG-6259,"17 Kings Street, Surulere",6.480697,3.335927,2347198120057,101,206,238,176,67,118,35,152,40,234,164,12,217,90,75
KAIMA INTEGRATED NETWORK VENTURES LTD,Lagos,Alimosho,Super Mart,RET-LAG-4362,"66 Market Street, Alimosho",6.598589,3.307575,2348315424701,148,77,226,41,157,49,154,233,249,73,111,223,221,78,48
KAIMA INTEGRATED NETWORK VENTURES LTD,Lagos,Festac,Royal Stores,RET-LAG-8886,"66 Market Street, Festac",6.487828,3.276891,2347072780997,18,243,166,167,111,37,96,220,30,127,223,173,234,197,168
KAIMA INTEGRATED NETWORK VENTURES LTD,Lagos,Maryland,Golden Mart,RET-LAG-1704,"98 Allen Street, Maryland",6.555941,3.377198,2349038456408,128,124,49,158,219,178,161,35,101,58,95,44,55,80,150
KAIMA INTEGRATED NETWORK VENTURES LTD,Lagos,Lekki,Urban Retail,RET-LAG-2983,"63 Kings Street, Lekki",6.471559,3.567691,2348870919506,82,245,39,202,130,126,175,232,137,220,48,47,173,105,219
KAIMA INTEGRATED NETWORK VENTURES LTD,Lagos,Ajah,Unity Bazaar,RET-LAG-1817,"138 Unity Street, Ajah",6.460781,3.538013,2348134443633,144,125,11,200,228,165,231,209,210,52,35,33,91,197,66
BUFFALO WORKS,South South,Calabar,Daily Center,RET-SOU-3117,"54 Broad Street, Calabar",4.943018,8.344425,2348633326947,181,102,48,67,152,197,205,126,227,34,44,146,137,20,244
BUFFALO WORKS,South South,Calabar,Choice Retail,RET-SOU-5907,"119 Commercial Street, Calabar",4.97449,8.344832,2347933440057,38,222,19,72,190,187,105,97,239,163,247,126,204,160,154
BUFFALO WORKS,South South,Calabar,Top Corner,RET-SOU-4155,"23 Commercial Street, Calabar",4.957427,8.343597,2348360993059,237,79,83,134,88,37,181,225,162,249,142,229,48,242,118
BUFFALO WORKS,South South,Uyo,Unity Center,RET-SOU-9520,"51 Allen Street, Uyo",5.038966,7.919295,2347648185869,89,86,192,58,210,183,175,76,165,205,63,148,145,25,78
BUFFALO WORKS,South South,Calabar,Express Center,RET-SOU-7285,"127 Unity Street, Calabar",4.945739,8.320423,2348626570555,149,137,96,29,228,184,39,195,97,45,146,90,126,132,12
BUFFALO WORKS,South South,Calabar,Urban Outlet,RET-SOU-1806,"32 Allen Street, Calabar",4.964179,8.320108,2347483387432,42,176,138,85,186,200,115,197,210,199,195,178,46,34,166
BUFFALO WORKS,South South,Calabar,Smart Retail,RET-SOU-2140,"142 Market Street, Calabar",4.948706,8.332869,2347760798430,16,46,27,148,120,20,163,244,83,155,172,14,222,133,161
BUFFALO WORKS,South South,Port Harcourt,Market Hub,RET-SOU-5325,"63 Broad Street, Port Harcourt",4.818093,7.063358,2349011036504,203,203,75,42,86,213,242,88,158,203,228,135,193,15,161
BUFFALO WORKS,South South,Warri,Golden Supermarket,RET-SOU-6134,"49 Kings Street, Warri",5.52826,5.765543,2348335913816,142,89,111,205,107,92,143,132,210,163,109,165,115,152,235
BUFFALO WORKS,South South,Warri,Best Hub,RET-SOU-5606,"118 Broad Street, Warri",5.5008,5.739148,2347758488797,102,31,164,117,160,147,51,160,159,70,152,232,63,33,120
BUFFALO WORKS,South South,Uyo,Market Center,RET-SOU-3660,"20 Allen Street, Uyo",5.055658,7.899538,2347621772716,174,202,218,206,13,98,179,73,163,20,139,66,39,102,34
BUFFALO WORKS,South South,Warri,Smart Corner,RET-SOU-7545,"33 Broad Street, Warri",5.513639,5.750938,2349032315753,189,12,11,113,195,172,159,160,191,169,31,25,128,157,197
BUFFALO WORKS,South South,Port Harcourt,Elite Corner,RET-SOU-8320,"79 Kings Street, Port Harcourt",4.805748,7.042671,2347530333607,240,84,37,128,10,169,70,162,87,104,101,58,185,166,117
BUFFALO WORKS,South South,Calabar,Urban Hub,RET-SOU-1769,"50 Palm Street, Calabar",4.94634,8.338051,2347884645975,146,196,67,168,181,230,50,110,121,97,75,164,223,213,225
BUFFALO WORKS,South South,Uyo,Prime Bazaar,RET-SOU-8158,"103 Market Street, Uyo",5.027638,7.8987,2348952205199,179,71,157,21,33,54,177,169,35,247,90,57,154,189,99
BUFFALO WORKS,South South,Warri,Value Hub,RET-SOU-8617,"88 Allen Street, Warri",5.527979,5.749863,2347439872523,209,122,212,40,129,61,230,207,189,96,209,66,223,174,113
BUFFALO WORKS,South South,Benin,Urban Shop,RET-SOU-7777,"35 Kings Street, Benin",6.333635,5.598758,2348371254850,240,148,173,14,175,202,236,235,138,140,50,11,222,167,140
BUFFALO WORKS,South South,Uyo,Golden Bazaar,RET-SOU-5771,"104 Market Street, Uyo",5.021461,7.904291,2347790604768,136,178,98,30,226,189,109,217,140,147,236,250,72,52,195
BUFFALO WORKS,South South,Benin,Royal Outlet,RET-SOU-7387,"147 Market Street, Benin",6.325141,5.610759,2348362722133,102,174,235,149,139,228,76,31,233,45,131,181,140,69,159
BUFFALO WORKS,South South,Calabar,Smart Retail,RET-SOU-9409,"36 Commercial Street, Calabar",4.957687,8.339661,2348002868371,215,203,203,37,68,230,113,90,214,203,148,224,51,81,164
BUFFALO WORKS,South South,Uyo,City Outlet,RET-SOU-8197,"74 Market Street, Uyo",5.045975,7.928514,2347569708551,63,203,124,111,28,201,217,165,130,150,165,17,65,113,159
BUFFALO WORKS,South South,Warri,Value Retail,RET-SOU-1892,"121 Broad Street, Warri",5.514631,5.760399,2349049938965,178,78,40,113,153,141,191,165,214,179,137,123,78,34,89
BUFFALO WORKS,South South,Port Harcourt,Best Center,RET-SOU-7060,"110 Market Street, Port Harcourt",4.8275,7.046135,2347990855510,221,143,58,183,187,70,26,184,51,231,13,225,174,196,64
BUFFALO WORKS,South South,Calabar,Top Center,RET-SOU-8595,"45 Commercial Street, Calabar",4.954919,8.324193,2348289708537,34,248,225,128,12,85,232,180,235,173,237,27,89,36,248
BUFFALO WORKS,South South,Calabar,Express Center,RET-SOU-8512,"40 Unity Street, Calabar",4.959389,8.323233,2347681814931,82,185,229,133,185,189,36,82,235,42,59,100,78,210,37
BUFFALO WORKS,South South,Uyo,City Shop,RET-SOU-9872,"122 Allen Street, Uyo",5.031941,7.926934,2348542679950,15,60,20,188,21,123,195,187,235,55,149,173,202,89,219
BUFFALO WORKS,South South,Uyo,Golden Center,RET-SOU-2651,"138 Unity Street, Uyo",5.042539,7.921489,2348003716240,65,163,162,134,179,95,23,176,63,43,143,213,135,79,26
BUFFALO WORKS,South South,Benin,Golden Stores,RET-SOU-5237,"31 Broad Street, Benin",6.334129,5.610027,2347428139794,72,104,11,194,48,236,26,76,181,37,39,220,133,186,60
BUFFALO WORKS,South South,Port Harcourt,Daily Shop,RET-SOU-9372,"136 Kings Street, Port Harcourt",4.81708,7.042918,2347580531257,194,81,14,20,216,161,70,186,149,126,79,238,181,128,140
BUFFALO WORKS,South South,Warri,Prime Bazaar,RET-SOU-3274,"132 Unity Street, Warri",5.514751,5.731311,2348460653334,128,128,110,163,107,128,221,138,224,82,19,122,141,231,62
BUFFALO WORKS,South South,Port Harcourt,Best Bazaar,RET-SOU-1978,"9 Kings Street, Port Harcourt",4.798819,7.043849,2348317927359,131,63,16,17,16,99,15,168,71,111,116,189,92,27,141
BUFFALO WORKS,South South,Benin,Value Stores,RET-SOU-4793,"20 Unity Street, Benin",6.346791,5.5929,2348821604171,120,89,150,241,104,69,92,11,16,182,58,241,170,209,147
BUFFALO WORKS,South South,Benin,Best Shop,RET-SOU-1494,"93 Commercial Street, Benin",6.346217,5.600551,2348822952587,200,227,60,20,119,117,202,41,248,147,227,99,69,13,12
BUFFALO WORKS,South South,Warri,Royal Mart,RET-SOU-9877,"139 Broad Street, Warri",5.520689,5.742175,2347399131684,214,170,33,208,87,144,150,166,202,143,173,14,180,214,220
BUFFALO WORKS,South South,Warri,Value Supermarket,RET-SOU-5955,"86 Unity Street, Warri",5.502249,5.737355,2347972738794,233,127,48,208,26,51,238,172,185,109,108,162,61,176,170
BUFFALO WORKS,South South,Uyo,Family Bazaar,RET-SOU-8360,"30 Commercial Street, Uyo",5.050728,7.919875,2347262598502,13,114,150,248,159,201,143,93,48,102,164,192,231,175,31
BUFFALO WORKS,South South,Calabar,Family Supermarket,RET-SOU-2244,"123 Commercial Street, Calabar",4.955433,8.336781,2347589965216,199,163,207,106,150,163,217,57,172,202,28,96,131,126,223
BUFFALO WORKS,South South,Calabar,Green Bazaar,RET-SOU-4010,"14 Commercial Street, Calabar",4.967542,8.329346,2347789688490,193,245,102,110,44,169,11,91,85,229,61,137,108,78,159
BUFFALO WORKS,South South,Benin,Daily Bazaar,RET-SOU-4104,"142 Palm Street, Benin",6.324378,5.616272,2348059512920,121,78,180,97,147,218,199,61,26,193,11,154,37,188,209
BUFFALO WORKS,South South,Calabar,Value Bazaar,RET-SOU-5053,"104 Commercial Street, Calabar",4.969129,8.315996,2347679039423,117,180,33,83,204,143,182,192,223,201,49,242,87,61,241
WILLVINE RESOURCES NIG LTD,North West,Sokoto,Value Supermarket,RET-NOR-5098,"45 Unity Street, Sokoto",12.999806,5.258417,2348145016289,119,30,97,225,202,161,197,210,25,147,151,116,97,96,198
WILLVINE RESOURCES NIG LTD,North West,Zaria,Prime Supermarket,RET-NOR-9152,"77 Market Street, Zaria",11.12013,7.704403,2348502121013,214,238,215,168,58,58,231,25,145,151,241,227,189,55,222
WILLVINE RESOURCES NIG LTD,North West,Kaduna,Prime Corner,RET-NOR-3983,"62 Palm Street, Kaduna",10.505769,7.410842,2347096534421,147,105,104,229,196,135,52,179,58,37,67,74,125,125,197
WILLVINE RESOURCES NIG LTD,North West,Zaria,Unity Supermarket,RET-NOR-9832,"101 Allen Street, Zaria",11.11151,7.734155,2347761192947,156,62,105,73,208,87,221,129,196,138,238,95,113,185,134
WILLVINE RESOURCES NIG LTD,North West,Katsina,Green Mart,RET-NOR-4992,"86 Palm Street, Katsina",12.99513,7.602255,2348248247633,202,15,172,54,80,51,186,125,181,194,209,55,79,181,40
WILLVINE RESOURCES NIG LTD,North West,Kano,Royal Hub,RET-NOR-2574,"126 Kings Street, Kano",12.013323,8.583765,2347857485659,181,110,82,232,96,72,234,136,11,241,142,149,58,142,114
WILLVINE RESOURCES NIG LTD,North West,Katsina,Urban Stores,RET-NOR-1927,"141 Kings Street, Katsina",12.987827,7.619638,2348053940621,45,250,68,85,214,71,132,141,83,179,177,61,37,15,200
WILLVINE RESOURCES NIG LTD,North West,Sokoto,Green Center,RET-NOR-5898,"136 Commercial Street, Sokoto",12.985902,5.251535,2347127447127,186,15,89,21,60,61,176,58,225,109,78,51,210,74,103
WILLVINE RESOURCES NIG LTD,North West,Katsina,Family Shop,RET-NOR-1973,"78 Kings Street, Katsina",12.987122,7.60436,2348645991155,239,135,97,158,18,76,38,129,52,20,83,36,219,133,76
WILLVINE RESOURCES NIG LTD,North West,Katsina,Royal Retail,RET-NOR-4200,"6 Market Street, Katsina",12.973013,7.582595,2347700099540,44,172,197,162,40,220,161,249,23,50,182,72,239,74,30
WILLVINE RESOURCES NIG LTD,North West,Sokoto,Express Hub,RET-NOR-1166,"144 Commercial Street, Sokoto",13.015458,5.265761,2347805786624,249,226,144,99,161,14,100,198,31,60,60,121,188,196,121
WILLVINE RESOURCES NIG LTD,North West,Kaduna,Fresh Supermarket,RET-NOR-6009,"99 Unity Street, Kaduna",10.509072,7.409051,2348439519446,220,73,96,238,191,23,30,214,39,66,162,187,83,121,117
WILLVINE RESOURCES NIG LTD,North West,Kano,Urban Outlet,RET-NOR-4466,"36 Commercial Street, Kano",12.016243,8.578871,2347609928596,231,139,58,144,81,65,48,21,131,150,63,209,127,40,159
WILLVINE RESOURCES NIG LTD,North West,Kaduna,Prime Stores,RET-NOR-6774,"145 Market Street, Kaduna",10.51242,7.411515,2347129846756,234,189,149,154,227,92,59,109,240,146,232,188,105,237,106
WILLVINE RESOURCES NIG LTD,North West,Kano,Top Shop,RET-NOR-2060,"24 Commercial Street, Kano",12.003964,8.588867,2347250387641,71,181,150,22,205,163,222,77,246,101,165,55,205,250,223
WILLVINE RESOURCES NIG LTD,North West,Kaduna,Mega Stores,RET-NOR-6680,"95 Broad Street, Kaduna",10.515554,7.420482,2348106869577,56,222,73,109,66,93,152,175,171,170,73,182,37,235,12
